id,name,age,income,purchase_date,product_category,purchase_amount,rating
24778,Alice Brown,27,87303.0,2025-10-29 09:00:00,Home & Kitchen,449.44,4.0
24779,Jane Smith,54,80428.0,2025-10-29 10:00:00,Books,160.63,2.0
24780,Charlie Gray,27,107473.0,2025-10-29 11:00:00,Clothing,378.45,
24781,John Doe,59,69566.0,2025-10-29 12:00:00,Electronics,68.86,3.0
24782,Alice Brown,28,26995.0,2025-10-29 13:00:00,Clothing,388.37,
24783,John Doe,48,96414.0,2025-10-29 14:00:00,Books,244.89,3.0
24784,Jane Smith,27,94661.0,2025-10-29 15:00:00,Sports,373.89,5.0
24785,Bob White,60,40792.0,2025-10-29 16:00:00,Clothing,246.52,3.0
24786,Alice Brown,55,30851.0,2025-10-29 17:00:00,Clothing,90.07,1.0
24787,Jane Smith,59,100397.0,2025-10-29 18:00:00,Sports,69.2,3.0
24788,Charlie Gray,25,70525.0,2025-10-29 19:00:00,Clothing,114.76,3.0
24789,Alice Brown,28,119506.0,2025-10-29 20:00:00,Electronics,234.97,3.0
24790,John Doe,37,89260.0,2025-10-29 21:00:00,Home & Kitchen,249.52,4.0
24791,Alice Brown,41,30433.0,2025-10-29 22:00:00,Electronics,247.55,1.0
24792,Jane Smith,24,100421.0,2025-10-29 23:00:00,Sports,302.92,1.0
24793,Jane Smith,38,21556.0,2025-10-30 00:00:00,Electronics,63.99,
24794,John Doe,61,95420.0,2025-10-30 01:00:00,Electronics,429.51,2.0
24795,Jane Smith,23,29087.0,2025-10-30 02:00:00,Books,432.53,3.0
24796,Alice Brown,48,53969.0,2025-10-30 03:00:00,Sports,312.32,1.0
24797,John Doe,29,41887.0,2025-10-30 04:00:00,Home & Kitchen,411.2,2.0
24798,Jane Smith,54,98094.0,2025-10-30 05:00:00,Home & Kitchen,102.88,3.0
24799,Jane Smith,30,104916.0,2025-10-30 06:00:00,Clothing,251.37,4.0
24800,Alice Brown,48,44518.0,2025-10-30 07:00:00,Sports,70.38,3.0
24801,Jane Smith,26,65314.0,2025-10-30 08:00:00,Sports,284.32,
24802,Alice Brown,44,42358.0,2025-10-30 09:00:00,Home & Kitchen,491.73,2.0
24803,Charlie Gray,34,32811.0,2025-10-30 10:00:00,Clothing,100.52,2.0
24804,Alice Brown,25,84033.0,2025-10-30 11:00:00,Electronics,99.96,
24805,Bob White,44,82764.0,2025-10-30 12:00:00,Home & Kitchen,407.33,
24806,Jane Smith,57,54144.0,2025-10-30 13:00:00,Sports,204.93,4.0
24807,Charlie Gray,32,29058.0,2025-10-30 14:00:00,Home & Kitchen,136.89,4.0
24808,John Doe,56,76987.0,2025-10-30 15:00:00,Books,106.74,3.0
24809,Bob White,23,37190.0,2025-10-30 16:00:00,Books,287.83,3.0
24810,John Doe,49,24354.0,2025-10-30 17:00:00,Home & Kitchen,265.65,4.0
24811,Bob White,25,58062.0,2025-10-30 18:00:00,Books,459.28,4.0
24812,Charlie Gray,52,53291.0,2025-10-30 19:00:00,Books,240.82,
24813,Charlie Gray,48,87114.0,2025-10-30 20:00:00,Home & Kitchen,295.23,2.0
24814,Charlie Gray,59,20332.0,2025-10-30 21:00:00,Electronics,243.82,4.0
24815,Bob White,43,,2025-10-30 22:00:00,Books,428.03,1.0
24816,Alice Brown,59,48157.0,2025-10-30 23:00:00,Sports,65.41,4.0
24817,John Doe,41,56953.0,2025-10-31 00:00:00,Sports,219.66,4.0
24818,Alice Brown,19,31017.0,2025-10-31 01:00:00,Sports,434.74,5.0
24819,Alice Brown,58,87059.0,2025-10-31 02:00:00,Home & Kitchen,24.11,3.0
24820,Jane Smith,18,81284.0,2025-10-31 03:00:00,Electronics,378.06,5.0
24821,John Doe,27,85803.0,2025-10-31 04:00:00,Sports,134.01,4.0
24822,Bob White,40,58964.0,2025-10-31 05:00:00,Clothing,389.71,3.0
24823,Jane Smith,50,68818.0,2025-10-31 06:00:00,Books,298.0,2.0
24824,Jane Smith,61,28463.0,2025-10-31 07:00:00,Home & Kitchen,205.82,4.0
24825,Charlie Gray,54,101383.0,2025-10-31 08:00:00,Books,393.24,3.0
24826,Bob White,28,47486.0,2025-10-31 09:00:00,Electronics,124.15,
24827,Alice Brown,37,42937.0,2025-10-31 10:00:00,Electronics,205.2,
24828,Alice Brown,43,103713.0,2025-10-31 11:00:00,Sports,67.12,5.0
24829,Alice Brown,63,52796.0,2025-10-31 12:00:00,Clothing,94.86,2.0
24830,Charlie Gray,64,31613.0,2025-10-31 13:00:00,Clothing,257.0,3.0
24831,Alice Brown,19,37903.0,2025-10-31 14:00:00,Sports,125.54,5.0
24832,John Doe,42,33998.0,2025-10-31 15:00:00,Home & Kitchen,76.9,1.0
24833,Alice Brown,21,78250.0,2025-10-31 16:00:00,Books,220.15,1.0
24834,Alice Brown,36,53441.0,2025-10-31 17:00:00,Sports,91.39,2.0
24835,John Doe,30,73749.0,2025-10-31 18:00:00,Home & Kitchen,441.01,4.0
24836,Charlie Gray,36,76262.0,2025-10-31 19:00:00,Electronics,444.35,4.0
24837,Jane Smith,30,29446.0,2025-10-31 20:00:00,Electronics,454.37,1.0
24838,Bob White,29,83004.0,2025-10-31 21:00:00,Electronics,480.93,3.0
24839,Charlie Gray,19,61952.0,2025-10-31 22:00:00,Home & Kitchen,127.24,2.0
24840,Alice Brown,54,114328.0,2025-10-31 23:00:00,Home & Kitchen,285.19,3.0
24841,Jane Smith,40,87760.0,2025-11-01 00:00:00,,151.48,
24842,Bob White,36,85143.0,2025-11-01 01:00:00,Electronics,91.52,3.0
24843,Bob White,20,44922.0,2025-11-01 02:00:00,Sports,139.62,3.0
24844,Bob White,41,32624.0,2025-11-01 03:00:00,Home & Kitchen,165.41,4.0
24845,John Doe,40,52458.0,2025-11-01 04:00:00,Clothing,232.59,4.0
24846,John Doe,21,108973.0,2025-11-01 05:00:00,Books,78.79,5.0
24847,Jane Smith,35,105260.0,2025-11-01 06:00:00,Electronics,41.99,2.0
24848,Alice Brown,29,25026.0,2025-11-01 07:00:00,Sports,197.67,2.0
24849,Jane Smith,52,99923.0,2025-11-01 08:00:00,Books,287.19,2.0
24850,Alice Brown,44,34872.0,2025-11-01 09:00:00,Electronics,407.81,3.0
24851,Charlie Gray,60,92423.0,2025-11-01 10:00:00,Sports,251.07,2.0
24852,Bob White,31,89867.0,2025-11-01 11:00:00,Home & Kitchen,350.27,4.0
24853,Bob White,48,55196.0,2025-11-01 12:00:00,Clothing,431.72,3.0
24854,John Doe,20,49162.0,2025-11-01 13:00:00,Electronics,339.8,
24855,Charlie Gray,22,67546.0,2025-11-01 14:00:00,Books,94.19,3.0
24856,Charlie Gray,46,65515.0,2025-11-01 15:00:00,Books,322.3,2.0
24857,Alice Brown,56,59796.0,2025-11-01 16:00:00,Sports,490.24,4.0
24858,Charlie Gray,34,84579.0,2025-11-01 17:00:00,Books,409.29,3.0
24859,John Doe,36,58831.0,2025-11-01 18:00:00,Books,275.66,1.0
24860,Alice Brown,52,77320.0,2025-11-01 19:00:00,Home & Kitchen,443.75,3.0
24861,Jane Smith,50,79120.0,2025-11-01 20:00:00,Electronics,31.58,3.0
24862,Alice Brown,25,,2025-11-01 21:00:00,Home & Kitchen,391.02,3.0
24863,Jane Smith,54,65484.0,2025-11-01 22:00:00,Books,319.51,3.0
24864,Alice Brown,52,101991.0,2025-11-01 23:00:00,Clothing,94.6,2.0
24865,Bob White,37,71958.0,2025-11-02 00:00:00,Electronics,391.34,4.0
24866,Jane Smith,34,22631.0,2025-11-02 01:00:00,Clothing,467.66,3.0
24867,John Doe,62,75580.0,2025-11-02 02:00:00,Books,378.72,1.0
24868,Jane Smith,30,25634.0,2025-11-02 03:00:00,Electronics,351.79,
24869,Jane Smith,21,63230.0,2025-11-02 04:00:00,Clothing,376.02,4.0
24870,Alice Brown,47,54479.0,2025-11-02 05:00:00,Clothing,60.56,2.0
24871,Bob White,23,116095.0,2025-11-02 06:00:00,Sports,446.9,5.0
24872,Alice Brown,19,36129.0,2025-11-02 07:00:00,,314.75,3.0
24873,Alice Brown,32,48905.0,2025-11-02 08:00:00,Clothing,146.99,3.0
24874,Bob White,51,26145.0,2025-11-02 09:00:00,Electronics,41.65,2.0
24875,Alice Brown,37,25664.0,2025-11-02 10:00:00,Sports,381.76,2.0
24876,Bob White,33,93761.0,2025-11-02 11:00:00,Electronics,329.99,
24877,John Doe,60,117113.0,2025-11-02 12:00:00,Clothing,333.94,
24878,Bob White,46,85121.0,2025-11-02 13:00:00,Clothing,233.68,4.0
24879,Charlie Gray,44,87621.0,2025-11-02 14:00:00,Sports,431.12,2.0
24880,Bob White,18,71326.0,2025-11-02 15:00:00,Home & Kitchen,451.53,5.0
24881,Bob White,30,29933.0,2025-11-02 16:00:00,Books,283.81,3.0
24882,Charlie Gray,57,113918.0,2025-11-02 17:00:00,Books,396.46,3.0
24883,Bob White,49,40627.0,2025-11-02 18:00:00,Clothing,395.3,4.0
24884,Jane Smith,20,108019.0,2025-11-02 19:00:00,Electronics,341.35,2.0
24885,Alice Brown,31,67264.0,2025-11-02 20:00:00,Home & Kitchen,198.53,2.0
24886,Alice Brown,45,65689.0,2025-11-02 21:00:00,Sports,198.86,3.0
24887,John Doe,63,68172.0,2025-11-02 22:00:00,Books,111.44,1.0
24888,John Doe,43,73743.0,2025-11-02 23:00:00,Home & Kitchen,22.96,2.0
24889,Charlie Gray,38,20449.0,2025-11-03 00:00:00,Sports,185.12,2.0
24890,Jane Smith,63,73997.0,2025-11-03 01:00:00,Clothing,331.46,3.0
24891,John Doe,28,68139.0,2025-11-03 02:00:00,Sports,205.39,
24892,Alice Brown,44,50415.0,2025-11-03 03:00:00,Home & Kitchen,315.7,5.0
24893,John Doe,61,108330.0,2025-11-03 04:00:00,Sports,413.68,2.0
24894,John Doe,18,49844.0,2025-11-03 05:00:00,Electronics,277.62,4.0
24895,Bob White,50,22763.0,2025-11-03 06:00:00,Home & Kitchen,204.57,2.0
24896,John Doe,63,31971.0,2025-11-03 07:00:00,Books,22.68,5.0
24897,Charlie Gray,35,110046.0,2025-11-03 08:00:00,Books,196.39,3.0
24898,Alice Brown,19,84489.0,2025-11-03 09:00:00,Clothing,308.86,5.0
24899,Charlie Gray,21,75790.0,2025-11-03 10:00:00,Home & Kitchen,436.3,4.0
24900,Charlie Gray,21,76080.0,2025-11-03 11:00:00,Electronics,147.55,4.0
24901,Jane Smith,34,80666.0,2025-11-03 12:00:00,Books,186.54,3.0
24902,Bob White,33,78556.0,2025-11-03 13:00:00,Electronics,201.24,2.0
24903,Charlie Gray,26,116633.0,2025-11-03 14:00:00,Home & Kitchen,392.9,4.0
24904,Jane Smith,43,62183.0,2025-11-03 15:00:00,Home & Kitchen,353.14,2.0
24905,Alice Brown,27,30681.0,2025-11-03 16:00:00,Electronics,53.5,4.0
24906,Alice Brown,24,79741.0,2025-11-03 17:00:00,Books,154.69,3.0
24907,Jane Smith,26,71320.0,2025-11-03 18:00:00,Clothing,450.64,1.0
24908,Charlie Gray,44,103570.0,2025-11-03 19:00:00,Books,363.56,2.0
24909,Charlie Gray,49,112200.0,2025-11-03 20:00:00,Sports,416.5,3.0
24910,Bob White,40,106167.0,2025-11-03 21:00:00,Sports,319.82,2.0
24911,Bob White,44,40650.0,2025-11-03 22:00:00,Home & Kitchen,413.06,1.0
24912,Alice Brown,42,38768.0,2025-11-03 23:00:00,Clothing,373.61,4.0
24913,Bob White,46,75389.0,2025-11-04 00:00:00,Sports,381.06,3.0
24914,Jane Smith,41,45576.0,2025-11-04 01:00:00,Electronics,240.17,4.0
24915,Alice Brown,33,84627.0,2025-11-04 02:00:00,Books,297.14,4.0
24916,Charlie Gray,33,27914.0,2025-11-04 03:00:00,Clothing,335.55,3.0
24917,Alice Brown,45,58337.0,2025-11-04 04:00:00,Clothing,66.56,1.0
24918,John Doe,37,75293.0,2025-11-04 05:00:00,Clothing,453.06,2.0
24919,Alice Brown,36,53951.0,2025-11-04 06:00:00,Home & Kitchen,156.48,4.0
24920,Bob White,27,71624.0,2025-11-04 07:00:00,Home & Kitchen,139.33,
24921,Jane Smith,43,45610.0,2025-11-04 08:00:00,Electronics,241.48,5.0
24922,Charlie Gray,19,43488.0,2025-11-04 09:00:00,Electronics,347.38,2.0
24923,Charlie Gray,20,,2025-11-04 10:00:00,Home & Kitchen,313.28,4.0
24924,Bob White,56,110852.0,2025-11-04 11:00:00,Sports,259.9,2.0
24925,Bob White,19,47921.0,2025-11-04 12:00:00,Books,52.49,2.0
24926,Bob White,42,,2025-11-04 13:00:00,Books,477.29,5.0
24927,John Doe,62,23079.0,2025-11-04 14:00:00,Clothing,5.79,5.0
24928,Jane Smith,21,31546.0,2025-11-04 15:00:00,Electronics,218.3,3.0
24929,John Doe,32,50929.0,2025-11-04 16:00:00,Sports,423.05,5.0
24930,Bob White,35,65569.0,2025-11-04 17:00:00,Books,15.12,1.0
24931,Jane Smith,24,33904.0,2025-11-04 18:00:00,Clothing,304.0,
24932,Bob White,44,82410.0,2025-11-04 19:00:00,Clothing,460.47,3.0
24933,Jane Smith,35,,2025-11-04 20:00:00,Electronics,74.75,4.0
24934,Charlie Gray,24,84709.0,2025-11-04 21:00:00,Books,228.42,4.0
24935,John Doe,46,48036.0,2025-11-04 22:00:00,Books,474.17,5.0
24936,Bob White,58,50379.0,2025-11-04 23:00:00,Sports,442.55,4.0
24937,Bob White,61,112585.0,2025-11-05 00:00:00,Electronics,35.73,1.0
24938,Alice Brown,50,82306.0,2025-11-05 01:00:00,Electronics,245.14,
24939,Charlie Gray,19,45970.0,2025-11-05 02:00:00,Home & Kitchen,468.19,2.0
24940,Bob White,35,91127.0,2025-11-05 03:00:00,Books,360.99,2.0
24941,John Doe,63,67261.0,2025-11-05 04:00:00,Home & Kitchen,254.61,4.0
24942,Charlie Gray,40,99923.0,2025-11-05 05:00:00,Sports,7.49,2.0
24943,Bob White,23,88910.0,2025-11-05 06:00:00,Clothing,261.24,3.0
24944,John Doe,60,108611.0,2025-11-05 07:00:00,Electronics,460.4,
24945,Alice Brown,42,21823.0,2025-11-05 08:00:00,Books,274.87,3.0
24946,Alice Brown,36,,2025-11-05 09:00:00,Home & Kitchen,80.43,3.0
24947,John Doe,25,26955.0,2025-11-05 10:00:00,,374.23,2.0
24948,Charlie Gray,54,106415.0,2025-11-05 11:00:00,Sports,207.94,
24949,John Doe,43,113766.0,2025-11-05 12:00:00,Books,308.84,3.0
24950,John Doe,46,60799.0,2025-11-05 13:00:00,Books,494.74,2.0
24951,Alice Brown,45,29872.0,2025-11-05 14:00:00,Electronics,466.61,1.0
24952,Alice Brown,24,57535.0,2025-11-05 15:00:00,Electronics,250.81,5.0
24953,Alice Brown,53,81453.0,2025-11-05 16:00:00,Home & Kitchen,131.08,1.0
24954,Bob White,32,44008.0,2025-11-05 17:00:00,Home & Kitchen,17.14,4.0
24955,Bob White,50,47788.0,2025-11-05 18:00:00,Sports,206.96,3.0
24956,Jane Smith,22,76305.0,2025-11-05 19:00:00,Clothing,73.89,4.0
24957,Bob White,46,98463.0,2025-11-05 20:00:00,Sports,116.47,2.0
24958,Charlie Gray,34,112888.0,2025-11-05 21:00:00,Books,356.06,3.0
24959,Charlie Gray,62,,2025-11-05 22:00:00,Home & Kitchen,75.0,3.0
24960,Alice Brown,44,68812.0,2025-11-05 23:00:00,Sports,489.82,1.0
24961,John Doe,34,32784.0,2025-11-06 00:00:00,Sports,81.22,4.0
24962,Alice Brown,21,89597.0,2025-11-06 01:00:00,Electronics,448.37,4.0
24963,John Doe,29,75091.0,2025-11-06 02:00:00,Sports,173.43,3.0
24964,Alice Brown,40,36020.0,2025-11-06 03:00:00,Clothing,312.63,2.0
24965,Alice Brown,28,110647.0,2025-11-06 04:00:00,Sports,268.92,1.0
24966,Charlie Gray,53,46234.0,2025-11-06 05:00:00,Clothing,29.53,
24967,John Doe,29,25408.0,2025-11-06 06:00:00,Clothing,388.81,4.0
24968,Jane Smith,26,95248.0,2025-11-06 07:00:00,Books,89.05,3.0
24969,Jane Smith,41,31422.0,2025-11-06 08:00:00,Sports,105.16,5.0
24970,Alice Brown,35,116496.0,2025-11-06 09:00:00,Home & Kitchen,261.36,3.0
24971,Alice Brown,44,93762.0,2025-11-06 10:00:00,Books,15.83,
24972,Charlie Gray,26,32106.0,2025-11-06 11:00:00,Electronics,352.92,
24973,John Doe,50,77488.0,2025-11-06 12:00:00,Sports,117.82,4.0
24974,Alice Brown,23,92271.0,2025-11-06 13:00:00,Books,265.91,2.0
24975,Jane Smith,50,39475.0,2025-11-06 14:00:00,Electronics,87.59,
24976,John Doe,57,90106.0,2025-11-06 15:00:00,Books,349.66,4.0
24977,Alice Brown,23,31511.0,2025-11-06 16:00:00,Books,12.31,4.0
24978,John Doe,21,24429.0,2025-11-06 17:00:00,Books,170.42,3.0
24979,Charlie Gray,20,27189.0,2025-11-06 18:00:00,Clothing,243.51,
24980,Jane Smith,30,36821.0,2025-11-06 19:00:00,Sports,88.73,2.0
24981,John Doe,43,70032.0,2025-11-06 20:00:00,Electronics,5.46,4.0
24982,Jane Smith,51,67562.0,2025-11-06 21:00:00,Sports,449.32,3.0
24983,Alice Brown,30,54000.0,2025-11-06 22:00:00,Books,420.4,5.0
24984,Bob White,64,24466.0,2025-11-06 23:00:00,Clothing,29.25,4.0
24985,John Doe,25,89712.0,2025-11-07 00:00:00,Home & Kitchen,381.12,4.0
24986,Jane Smith,29,44522.0,2025-11-07 01:00:00,Books,130.74,3.0
24987,John Doe,25,41199.0,2025-11-07 02:00:00,Home & Kitchen,21.17,2.0
24988,Alice Brown,36,103284.0,2025-11-07 03:00:00,Clothing,267.16,3.0
24989,Alice Brown,58,103936.0,2025-11-07 04:00:00,Clothing,457.95,3.0
24990,Jane Smith,27,70316.0,2025-11-07 05:00:00,Home & Kitchen,107.82,
24991,Charlie Gray,49,60048.0,2025-11-07 06:00:00,Clothing,92.6,1.0
24992,John Doe,38,63772.0,2025-11-07 07:00:00,Home & Kitchen,458.25,2.0
24993,John Doe,40,47676.0,2025-11-07 08:00:00,Clothing,87.51,4.0
24994,Alice Brown,44,97262.0,2025-11-07 09:00:00,Home & Kitchen,10.11,2.0
24995,John Doe,42,59561.0,2025-11-07 10:00:00,Home & Kitchen,429.83,1.0
24996,Jane Smith,24,61870.0,2025-11-07 11:00:00,Sports,27.73,5.0
24997,Bob White,59,70298.0,2025-11-07 12:00:00,Clothing,146.1,4.0
24998,Alice Brown,52,62346.0,2025-11-07 13:00:00,Sports,131.9,5.0
24999,Bob White,19,67610.0,2025-11-07 14:00:00,Sports,327.43,3.0
25000,John Doe,45,40991.0,2025-11-07 15:00:00,Home & Kitchen,119.74,1.0
25001,Charlie Gray,24,52251.0,2025-11-07 16:00:00,Books,187.55,2.0
25002,Jane Smith,59,83010.0,2025-11-07 17:00:00,Home & Kitchen,358.38,4.0
25003,John Doe,57,100693.0,2025-11-07 18:00:00,Clothing,250.67,4.0
25004,Jane Smith,29,37300.0,2025-11-07 19:00:00,Home & Kitchen,333.33,2.0
25005,John Doe,34,66237.0,2025-11-07 20:00:00,Electronics,88.06,2.0
25006,John Doe,39,64911.0,2025-11-07 21:00:00,,474.73,4.0
25007,John Doe,26,54477.0,2025-11-07 22:00:00,,264.49,4.0
25008,Alice Brown,20,27977.0,2025-11-07 23:00:00,Electronics,11.75,3.0
25009,Bob White,39,29708.0,2025-11-08 00:00:00,Home & Kitchen,186.61,3.0
25010,Charlie Gray,53,94950.0,2025-11-08 01:00:00,Home & Kitchen,370.88,3.0
25011,Bob White,56,83664.0,2025-11-08 02:00:00,Books,182.66,3.0
25012,Bob White,35,51639.0,2025-11-08 03:00:00,Home & Kitchen,234.74,3.0
25013,Jane Smith,34,100079.0,2025-11-08 04:00:00,Books,90.23,1.0
25014,Alice Brown,44,72804.0,2025-11-08 05:00:00,Electronics,125.6,2.0
25015,Alice Brown,52,112033.0,2025-11-08 06:00:00,Books,19.97,1.0
25016,John Doe,49,38946.0,2025-11-08 07:00:00,Books,269.32,5.0
25017,Bob White,20,94036.0,2025-11-08 08:00:00,Clothing,293.2,4.0
25018,Charlie Gray,30,73769.0,2025-11-08 09:00:00,Sports,68.93,5.0
25019,Jane Smith,34,57399.0,2025-11-08 10:00:00,Clothing,173.79,4.0
25020,Alice Brown,35,101007.0,2025-11-08 11:00:00,Sports,234.9,3.0
25021,John Doe,34,102336.0,2025-11-08 12:00:00,Electronics,492.39,4.0
25022,Charlie Gray,33,85021.0,2025-11-08 13:00:00,Electronics,208.81,4.0
25023,Bob White,39,,2025-11-08 14:00:00,Home & Kitchen,152.18,3.0
25024,Charlie Gray,42,111357.0,2025-11-08 15:00:00,Clothing,269.93,4.0
25025,Alice Brown,18,82723.0,2025-11-08 16:00:00,Home & Kitchen,325.8,3.0
25026,Jane Smith,44,90834.0,2025-11-08 17:00:00,Home & Kitchen,249.91,4.0
25027,Bob White,31,95267.0,2025-11-08 18:00:00,Sports,217.66,3.0
25028,Jane Smith,45,119110.0,2025-11-08 19:00:00,Clothing,291.95,4.0
25029,Charlie Gray,64,90686.0,2025-11-08 20:00:00,Clothing,272.87,3.0
25030,Charlie Gray,53,58328.0,2025-11-08 21:00:00,,161.43,3.0
25031,John Doe,60,24296.0,2025-11-08 22:00:00,Home & Kitchen,216.93,4.0
25032,Bob White,49,38461.0,2025-11-08 23:00:00,Home & Kitchen,172.97,3.0
25033,Charlie Gray,46,78612.0,2025-11-09 00:00:00,Sports,231.23,2.0
25034,Alice Brown,34,115068.0,2025-11-09 01:00:00,Sports,423.89,
25035,Alice Brown,45,98837.0,2025-11-09 02:00:00,Books,258.31,2.0
25036,Jane Smith,58,92179.0,2025-11-09 03:00:00,Electronics,187.16,3.0
25037,Alice Brown,38,56006.0,2025-11-09 04:00:00,Clothing,449.69,3.0
25038,Charlie Gray,41,41090.0,2025-11-09 05:00:00,Clothing,163.64,3.0
25039,Alice Brown,63,32312.0,2025-11-09 06:00:00,Electronics,279.49,4.0
25040,Bob White,52,39704.0,2025-11-09 07:00:00,Home & Kitchen,248.81,
25041,Jane Smith,37,64601.0,2025-11-09 08:00:00,Clothing,467.81,4.0
25042,Bob White,39,47876.0,2025-11-09 09:00:00,Clothing,179.39,3.0
25043,Charlie Gray,21,65529.0,2025-11-09 10:00:00,Home & Kitchen,353.18,3.0
25044,Charlie Gray,33,55433.0,2025-11-09 11:00:00,Clothing,321.8,3.0
25045,Alice Brown,38,87885.0,2025-11-09 12:00:00,,6.0,4.0
25046,John Doe,61,33144.0,2025-11-09 13:00:00,Electronics,359.47,4.0
25047,John Doe,38,71988.0,2025-11-09 14:00:00,Sports,307.3,3.0
25048,Charlie Gray,57,36880.0,2025-11-09 15:00:00,Sports,196.05,3.0
25049,Charlie Gray,58,53153.0,2025-11-09 16:00:00,Clothing,427.84,5.0
25050,Jane Smith,28,71401.0,2025-11-09 17:00:00,Sports,98.29,3.0
25051,Charlie Gray,54,,2025-11-09 18:00:00,Books,416.91,1.0
25052,Charlie Gray,61,119048.0,2025-11-09 19:00:00,Sports,497.91,3.0
25053,Jane Smith,39,51774.0,2025-11-09 20:00:00,Clothing,225.65,3.0
25054,Bob White,37,33699.0,2025-11-09 21:00:00,Home & Kitchen,228.88,4.0
25055,Bob White,19,32098.0,2025-11-09 22:00:00,,414.88,4.0
25056,Jane Smith,60,61412.0,2025-11-09 23:00:00,Clothing,282.82,4.0
25057,Jane Smith,28,65520.0,2025-11-10 00:00:00,Sports,199.5,
25058,Bob White,38,91564.0,2025-11-10 01:00:00,Electronics,209.6,4.0
25059,Bob White,50,101786.0,2025-11-10 02:00:00,Sports,49.0,2.0
25060,Bob White,34,34508.0,2025-11-10 03:00:00,Sports,258.99,5.0
25061,Bob White,53,94918.0,2025-11-10 04:00:00,Electronics,104.39,5.0
25062,Alice Brown,31,85259.0,2025-11-10 05:00:00,Sports,351.57,3.0
25063,Jane Smith,54,116854.0,2025-11-10 06:00:00,Sports,397.94,4.0
25064,John Doe,48,50568.0,2025-11-10 07:00:00,Books,238.28,1.0
25065,Alice Brown,21,54804.0,2025-11-10 08:00:00,Books,167.54,
25066,John Doe,23,63761.0,2025-11-10 09:00:00,Clothing,303.95,3.0
25067,John Doe,38,51960.0,2025-11-10 10:00:00,Sports,9.3,
25068,Charlie Gray,30,74412.0,2025-11-10 11:00:00,Home & Kitchen,290.76,
25069,Jane Smith,55,49568.0,2025-11-10 12:00:00,Home & Kitchen,344.65,1.0
25070,Alice Brown,32,73857.0,2025-11-10 13:00:00,Clothing,123.88,3.0
25071,Jane Smith,22,115036.0,2025-11-10 14:00:00,Books,393.05,4.0
25072,Bob White,55,70526.0,2025-11-10 15:00:00,Clothing,319.93,4.0
25073,Jane Smith,41,45159.0,2025-11-10 16:00:00,Clothing,232.19,2.0
25074,John Doe,35,116641.0,2025-11-10 17:00:00,Home & Kitchen,20.43,3.0
25075,Bob White,46,103767.0,2025-11-10 18:00:00,Books,19.03,2.0
25076,Jane Smith,49,102656.0,2025-11-10 19:00:00,Books,41.71,2.0
25077,Jane Smith,24,83325.0,2025-11-10 20:00:00,Sports,300.43,5.0
25078,John Doe,47,101704.0,2025-11-10 21:00:00,Clothing,310.58,4.0
25079,Bob White,55,118714.0,2025-11-10 22:00:00,Sports,315.8,3.0
25080,John Doe,43,91128.0,2025-11-10 23:00:00,Electronics,18.53,3.0
25081,Jane Smith,25,42949.0,2025-11-11 00:00:00,Home & Kitchen,325.12,3.0
25082,Alice Brown,42,60305.0,2025-11-11 01:00:00,Electronics,192.93,5.0
25083,Alice Brown,47,29696.0,2025-11-11 02:00:00,Electronics,305.1,3.0
25084,Charlie Gray,41,48645.0,2025-11-11 03:00:00,Electronics,414.99,3.0
25085,Alice Brown,47,85971.0,2025-11-11 04:00:00,Books,17.4,
25086,Bob White,22,41839.0,2025-11-11 05:00:00,Sports,427.4,3.0
25087,Charlie Gray,21,64023.0,2025-11-11 06:00:00,Sports,187.02,2.0
25088,Bob White,59,47386.0,2025-11-11 07:00:00,Clothing,288.98,1.0
25089,Alice Brown,26,28351.0,2025-11-11 08:00:00,Clothing,387.31,1.0
25090,Alice Brown,50,31649.0,2025-11-11 09:00:00,Clothing,358.92,3.0
25091,Jane Smith,46,,2025-11-11 10:00:00,Electronics,12.91,2.0
25092,Bob White,48,22195.0,2025-11-11 11:00:00,Home & Kitchen,229.24,4.0
25093,John Doe,61,72186.0,2025-11-11 12:00:00,Home & Kitchen,404.16,3.0
25094,Jane Smith,36,89205.0,2025-11-11 13:00:00,Home & Kitchen,108.58,3.0
25095,Bob White,62,91142.0,2025-11-11 14:00:00,Sports,454.23,
25096,Charlie Gray,64,90143.0,2025-11-11 15:00:00,Books,236.01,3.0
25097,Bob White,19,92367.0,2025-11-11 16:00:00,Home & Kitchen,410.87,2.0
25098,Charlie Gray,37,75506.0,2025-11-11 17:00:00,Home & Kitchen,427.94,3.0
25099,Charlie Gray,29,65702.0,2025-11-11 18:00:00,Books,107.49,2.0
25100,Alice Brown,38,116322.0,2025-11-11 19:00:00,Clothing,471.88,3.0
25101,John Doe,48,39195.0,2025-11-11 20:00:00,Sports,381.22,
25102,Bob White,53,63809.0,2025-11-11 21:00:00,Sports,211.18,3.0
25103,John Doe,37,65160.0,2025-11-11 22:00:00,Books,418.29,3.0
25104,Charlie Gray,61,105060.0,2025-11-11 23:00:00,Electronics,59.36,4.0
25105,Alice Brown,37,112482.0,2025-11-12 00:00:00,Sports,42.23,3.0
25106,John Doe,62,28791.0,2025-11-12 01:00:00,Electronics,398.28,
25107,Jane Smith,53,118010.0,2025-11-12 02:00:00,Clothing,143.48,1.0
25108,Charlie Gray,63,118930.0,2025-11-12 03:00:00,Sports,438.72,2.0
25109,Jane Smith,35,86858.0,2025-11-12 04:00:00,Sports,30.73,3.0
